question,course,document
Where in the Kaggle interface can I turn on internet for a notebook?,machine-learning-zoomcamp,fc2e0a61
"Is phone verification required to allow internet in Kaggle, and how do I complete it?",machine-learning-zoomcamp,fc2e0a61
What steps fix a name resolution error when fetching a CSV from a public repo on Kaggle?,machine-learning-zoomcamp,fc2e0a61
What is the easiest way to create a Python virtual environment in VS Code?,machine-learning-zoomcamp,d43e5742
Can I run Jupyter notebooks directly inside VS Code without opening a web browser?,machine-learning-zoomcamp,d43e5742
How do I configure VS Code to execute Jupyter notebooks on a remote server from my local machine?,machine-learning-zoomcamp,d43e5742
Which SSH or network steps (for example port forwarding or entries in .ssh/config) are needed to connect VS Code to a remote Jupyter server?,machine-learning-zoomcamp,d43e5742
How can I use Git/GitHub from within VS Code to stage changes and make commits for my course work?,machine-learning-zoomcamp,d43e5742
Do I need to run the conda create command every time I open VS Code for this project?,machine-learning-zoomcamp,32bc0538
Do I have to activate the environment with conda activate ml-zoomcamp each time I work on the project?,machine-learning-zoomcamp,32bc0538
How can I export my current conda environment so others can reproduce it?,machine-learning-zoomcamp,32bc0538
What command should I use to recreate an environment from an environment.yml file?,machine-learning-zoomcamp,32bc0538
"If I share environment.yml, will conda env create -f environment.yml reproduce my environment exactly?",machine-learning-zoomcamp,32bc0538
Why does multiplying a matrix by its inverse sometimes give tiny nonzero entries instead of an exact identity matrix?,machine-learning-zoomcamp,b6730228
"Are the small discrepancies like 1e-16 in my inverse*original result normal due to numerical precision, or do they mean I computed the inverse incorrectly?",machine-learning-zoomcamp,b6730228
How should I test whether two matrices are effectively equal when floating-point errors exist—should I use a tolerance function like numpy.allclose?,machine-learning-zoomcamp,b6730228
"Can rounding errors from matrix inversion affect machine learning methods in practice, and what techniques reduce their impact (e.g., regularization, better conditioning)?",machine-learning-zoomcamp,b6730228
What is machine epsilon and how does it relate to the size of numerical errors I see in linear algebra operations?,machine-learning-zoomcamp,b6730228
What information does df.info() print about a dataset?,machine-learning-zoomcamp,3ce9bbb8
Which column-level details are shown when I call DataFrame.info()?,machine-learning-zoomcamp,3ce9bbb8
How does DataFrame.info() report the memory usage of a dataset?,machine-learning-zoomcamp,3ce9bbb8
What does info() display about the DataFrame's index and number of entries?,machine-learning-zoomcamp,3ce9bbb8
How do I call the pandas method that prints these dataset details?,machine-learning-zoomcamp,3ce9bbb8
Why does Python raise an error saying 'np' is not defined when I run my code?,machine-learning-zoomcamp,4e584d06
How can I fix the error that 'pd' is not defined in my notebook?,machine-learning-zoomcamp,4e584d06
Where should I place the pandas and numpy import statements in my script or notebook?,machine-learning-zoomcamp,4e584d06
Do I need to re-import pandas and numpy in each new notebook cell or after restarting the kernel?,machine-learning-zoomcamp,4e584d06
What are the correct lines to import pandas and numpy using the usual aliases?,machine-learning-zoomcamp,4e584d06
"With hundreds of columns, how can I list only the numeric columns in a DataFrame?",machine-learning-zoomcamp,ff4da2b6
How can I obtain only the columns that contain text/object data from a pandas DataFrame?,machine-learning-zoomcamp,ff4da2b6
Which pandas method lets me filter columns by their data type?,machine-learning-zoomcamp,ff4da2b6
What argument should I use to select numeric dtypes when filtering columns?,machine-learning-zoomcamp,ff4da2b6
How do I convert the filtered column index into a standard Python list?,machine-learning-zoomcamp,ff4da2b6
How do I determine a DataFrame's shape in Pandas?,machine-learning-zoomcamp,58c1c168
Which attribute returns both the number of rows and columns?,machine-learning-zoomcamp,58c1c168
How can I retrieve only the row count from a DataFrame?,machine-learning-zoomcamp,58c1c168
How can I retrieve only the column count from a DataFrame?,machine-learning-zoomcamp,58c1c168
What is the syntax to get rows and columns count from a variable named df?,machine-learning-zoomcamp,58c1c168
"In my homework, how can I avoid ValueErrors caused by incompatible array shapes?",machine-learning-zoomcamp,96076a1a
Is np.dot the recommended way to perform matrix multiplication in our assignments?,machine-learning-zoomcamp,96076a1a
"Why does changing the order of multiplication affect the result, and how should I choose the order?",machine-learning-zoomcamp,96076a1a
"If the inner dimensions don't match, can I rearrange the sequence of multiplications to make them compatible?",machine-learning-zoomcamp,96076a1a
What is the rule for matching matrix dimensions so multiplication is valid?,machine-learning-zoomcamp,96076a1a
Why choose filling missing values with the column mean instead of removing those rows?,machine-learning-zoomcamp,3218389a
What are the step-by-step actions to calculate a column's mean and replace its missing entries?,machine-learning-zoomcamp,3218389a
In which situations would using the column average for missing data be inappropriate or misleading?,machine-learning-zoomcamp,3218389a
How can replacing missing values with the mean influence model bias or prediction accuracy?,machine-learning-zoomcamp,3218389a
What alternative methods exist for handling missing data and when should I prefer them over mean replacement?,machine-learning-zoomcamp,3218389a
"How is linear regression expressed in matrix form and what do the matrices X, w, and y represent?",machine-learning-zoomcamp,183a1c90
What is the derivation that yields the optimal weights for ordinary least squares regression?,machine-learning-zoomcamp,183a1c90
When and why do we use the pseudoinverse to solve OLS instead of the normal equations?,machine-learning-zoomcamp,183a1c90
How can I compute the pseudoinverse for a real dataset in practice (numerical methods or libraries to use)?,machine-learning-zoomcamp,183a1c90
Can you point me to concise resources or videos that explain multiple linear regression in matrix form?,machine-learning-zoomcamp,183a1c90
My multiplication output has fewer than five columns — what causes this?,machine-learning-zoomcamp,f0bc1c19
How can I tell if I swapped the initial multiplication step by mistake?,machine-learning-zoomcamp,f0bc1c19
What is the correct first-step order so the product yields five columns?,machine-learning-zoomcamp,f0bc1c19
What common error leads to losing a column during the multiplication and how do I fix it?,machine-learning-zoomcamp,f0bc1c19
Could you give a brief example showing the correct first step versus the swapped one?,machine-learning-zoomcamp,f0bc1c19
How do I perform matrix multiplication in NumPy?,machine-learning-zoomcamp,735e6c78
What is the difference between * and @ for array operations?,machine-learning-zoomcamp,735e6c78
"Is numpy.dot() equivalent to @, and which should I prefer for matrices?",machine-learning-zoomcamp,735e6c78
Which operator performs element-wise (Hadamard) multiplication?,machine-learning-zoomcamp,735e6c78
How should I multiply an array by a scalar in NumPy?,machine-learning-zoomcamp,735e6c78
When launching a new Jupyter notebook I get an ImportError mentioning jinja2/contextfilter — how can I resolve this?,machine-learning-zoomcamp,b8ca1cd3
Why does this jinja2/contextfilter error appear in a brand-new environment but not in the main environment?,machine-learning-zoomcamp,b8ca1cd3
"Do I need to switch to the main (base) environment to fix this, and what exact command should I run to upgrade nbconvert?",machine-learning-zoomcamp,b8ca1cd3
"If I prefer not to use pip, how can I upgrade or reinstall nbconvert with conda to fix the notebook launch error?",machine-learning-zoomcamp,b8ca1cd3
Could upgrading nbconvert to fix this error cause compatibility problems with Jupyter or other installed packages?,machine-learning-zoomcamp,b8ca1cd3
My wget command hangs on macOS Ventura M1 and shows IPv6 addresses — how can I fix this?,machine-learning-zoomcamp,efdb235f
